image_path,transcript
package_ab/220030724-1_1_2/220030724-1_1_2.png,clef.F-L3 metersign.C/-L3 rest.quadruple_whole-L3 rest.quadruple_whole-L3 rest.quadruple_whole-L3 rest.quadruple_whole-L3 note.whole-L2 note.whole-L3 note.whole-S3 note.whole-L2 note.double_whole-S1 note.whole-L2 note.whole-L2 note.whole-L4 note.whole-L5 note.whole-S5 note.whole-L4 note.whole-S3
package_ab/150207115-1_1_1/150207115-1_1_1.png,clef.C-L1 accidental.flat-L4 accidental.flat-L2 digit.2-L4 digit.4-L2 note.eighth-S2 barline-L1 note.quarter-L4 note.quarter-L3 barline-L1 note.quarter-S2 rest.eighth-L3 note.eighth-L4 barline-L1 note.eighth-S4 note.sixteenth-L4 note.sixteenth-L5 note.eighth-S4 note.eighth-L4 barline-L1 note.eighth-S5 note.eighth-L5 rest.eighth-L3 note.sixteenth-L6 note.sixteenth-L6 barline-L1 note.quarter-L6 note.quarter-L6 barline-L1 note.quarter-L6
package_ab/201009316-1_57_1/201009316-1_57_1.png,clef.C-L4 accidental.sharp-L2 metersign.C-L3 rest.quarter-L3 rest.eighth-L3 note.eighth-S3 note.beamedRight2-L5 note.beamedBoth2-S5 note.beamedLeft1-L6 note.beamedRight1-S5 note.beamedBoth2-L5 accidental.sharp-S4 note.beamedLeft2-S4 barline-L1 note.beamedRight2-L5 note.beamedBoth2-S3 note.beamedBoth2-S2 note.beamedLeft2-S3 note.beamedRight2-S1 note.beamedBoth2-S3 note.beamedBoth2-L5 note.beamedLeft2-L6 accidental.sharp-S5 note.beamedRight2-S5 note.beamedBoth2-S4 note.beamedBoth2-S3 note.beamedLeft2-S4 note.beamedRight2-L5 note.beamedBoth2-S3 note.beamedBoth2-L3 accidental.sharp-S5 note.beamedLeft2-S5 barline-L1 accidental.sharp-S4 note.beamedRight2-S4 note.beamedBoth2-S3 accidental.sharp-L2 note.beamedBoth2-L2 accidental.sharp-L1 note.beamedLeft2-L1 note.beamedRight1-L0 note.beamedLeft1-S3
package_ab/190019269-1_1_1/190019269-1_1_1.png,clef.G-L2 accidental.sharp-L5 metersign.C-L3 note.beamedRight2-S5 note.beamedLeft2-L4 note.quarter-L3 note.eighth-S6 note.beamedRight2-L6 note.beamedLeft2-L5 note.quarter-L4 note.eighth-L7 barline-L1 note.beamedRight1-S6 note.beamedBoth2-L6 note.beamedLeft2-S6 note.beamedRight1-L7 note.beamedLeft1-L6 note.beamedRight1-L5 note.beamedLeft1-S5 rest.eighth-L3 note.eighth-S6 barline-L1
package_aa/000121769-1_1_1/000121769-1_1_1.png,clef.G-L2 metersign.C-L3 rest.thirty_second-L3 note.beamedRight3-L2 note.beamedBoth3-S2 note.beamedLeft3-L3 barline-L1 note.beamedRight1-S3 rest.thirty_second-L3 note.beamedBoth3-L2 note.beamedBoth3-S2 note.beamedLeft3-L3 note.beamedRight1-S3 rest.thirty_second-L3 note.beamedBoth3-L2 note.beamedBoth3-S2 note.beamedLeft3-L3 note.beamedRight1-S3 note.beamedBoth2-L4 note.beamedLeft2-S4 note.beamedRight2-L5 note.beamedBoth2-S5 note.beamedBoth2-L6 note.beamedLeft2-S6 barline-L1 note.eighth-L7
package_ab/220012190-1_4_1/220012190-1_4_1.png,clef.C-L1 accidental.sharp-S2 accidental.sharp-L1 digit.2-L4 digit.4-L2 note.quarter-S3 note.quarter-S2 barline-L1 note.quarter-L4 note.quarter-S3 barline-L1 note.quarter-L5 note.eighth-S3 note.eighth-S2 barline-L1 note.quarter-L4 note.eighth-S3 note.eighth-L5 barline-L1 note.quarter-S4 note.quarter-L5 barline-L1
package_ab/225001157-1_1_1/225001157-1_1_1.png,clef.C-L1 accidental.flat-L4 metersign.C/-L3 note.half-L5 barline-L1 note.half-L4 note.half-L3 barline-L1 note.whole-S3 barline-L1
package_ab/211007201-1_3_2/211007201-1_3_2.png,clef.C-L1 accidental.sharp-S2 accidental.sharp-L1 digit.3-L4 digit.4-L2 digit.3-S5 digit.0-S5 multirest-L3 barline-L1 note.quarter-L5 note.quarter-L5 note.quarter-L5 barline-L1 note.quarter-L5 note.quarter-S3 rest.quarter-L3 barline-L1 note.quarter-L6 note.quarter-L6 note.quarter-L6 barline-L1 note.quarter-L6 note.quarter-L5 rest.quarter-L3 barline-L1 digit.1-S5 multirest-L3 barline-L1
package_aa/000106380-1_1_2/000106380-1_1_2.png,clef.C-L1 digit.2-L4 digit.4-L2 digit.9-S5 multirest-L3 barline-L1 rest.quarter-L3 rest.eighth-L3 note.eighth-L3 barline-L1 note.eighth-L3 note.eighth-S4 rest.eighth-L3 note.eighth-S4 barline-L1 note.eighth-S4 note.eighth-L5 rest.eighth-L3 note.eighth-L3 barline-L1 note.eighth-L3 note.eighth-L5 rest.eighth-L3 note.eighth-L5 barline-L1 note.eighth-L5 note.eighth-S5
package_ab/220030351-1_1_2/220030351-1_1_2.png,clef.C-L3 accidental.flat-S2 metersign.C/-L3 rest.half-L3 rest.quarter-L3 note.quarter-L2 note.quarter-S2 note.quarter-L3 note.quarter-S3 note.quarter-L3 note.half-L3 note.quarter-L3 note.quarter-L2 note.quarter-S2 note.quarter-L3 note.quarter-S3 note.quarter-L3 note.half-L3
package_aa/100501086-1_3_2/100501086-1_3_2.png,clef.C-L3 metersign.C-L3 digit.1-S5 multirest-L3 barline-L1 rest.quarter-L3 note.beamedRight1-S3 note.beamedLeft1-L2 note.beamedRight1-S2 note.beamedLeft1-L3 note.eighth-S3 note.eighth-L3 barline-L1 note.quarter-S2 note.quarter-L3 note.quarter-S2 note.quarter-L2 barline-L1
package_ab/220001013-1_1_1/220001013-1_1_1.png,clef.G-L2 accidental.flat-L3 accidental.flat-S4 digit.3-L4 digit.4-L2 note.quarter-S1 barline-L1 note.half-L4 note.quarter-L4 barline-L1 note.half-L3 note.quarter-L3 barline-L1 note.eighth-S3 note.eighth-S4 note.quarter-L4 note.quarter-S3 barline-L1 note.beamedRight1-S3 note.beamedLeft1-L3 note.quarter-L3
package_ab/190022420-1_1_1/190022420-1_1_1.png,clef.G-L2 accidental.sharp-L5 metersign.C/-L3 note.half-S5 rest.eighth-L3 note.eighth-L3 note.quarter-S2 barline-L1 note.quarter-L2 note.quarter-L3 note.quarter-L4 note.quarter-S5 barline-L1 note.half-S5 rest.quarter-L3 note.beamedRight1-L2 note.beamedLeft1-S1 barline-L1
package_ab/190005289-1_1_1/190005289-1_1_1.png,clef.G-L2 accidental.flat-L3 accidental.flat-S4 metersign.C-L3 digit.1-S5 multirest-L3 barline-L1 note.half-S1 note.quarter-S1 note.quarter-S1 barline-L1 note.half-L2 note.half-L3 barline-L1 note.quarter-L3 note.beamedRight1-S2 note.beamedLeft1-L2 note.half-S2 barline-L1 note.whole-L3 barline-L1
package_aa/000102135-1_1_1/000102135-1_1_1.png,clef.C-L1 metersign.C-L3 rest.quarter-L3 rest.eighth-L3 note.eighth-S5 accidental.sharp-S4 note.eighth-S4 accidental.natural-S4 note.eighth-S4 note.eighth-S4 note.eighth-L5 barline-L1 note.eighth-L5 note.eighth-S3 rest.eighth-L3 note.sixteenth-S3 note.sixteenth-S3 note.quarter-S3 note.eighth-L4 note.eighth-S4 barline-L1 note.eighth-L4 note.eighth-L4 rest.eighth-L3 note.eighth-L3 accidental.sharp-S4 note.eighth-S4 accidental.natural-S4 note.eighth-S4 note.eighth-S4 note.eighth-L5 barline-L1 note.eighth-L5 note.eighth-S3 rest.quarter-L3
package_aa/000127483-1_1_1/000127483-1_1_1.png,clef.G-L2 accidental.sharp-L5 accidental.sharp-S3 metersign.C-L3 note.quarter-L6 note.beamedRight1-S6 note.beamedBoth1-L6 note.beamedLeft1-S5 note.beamedRight1-L5 note.beamedLeft1-L4 note.quarter-L4 barline-L1 note.beamedRight1-L3 note.beamedBoth1-L4 note.beamedBoth1-S4 note.beamedLeft1-L4 note.beamedRight1-L3 note.beamedLeft1-S2 note.quarter-S2 barline-L1 note.beamedRight1-L6 note.beamedBoth1-S6 note.beamedBoth1-L6 note.beamedLeft1-S5 note.beamedRight1-L5 note.beamedLeft1-L4 note.quarter-L4 barline-L1
package_aa/000110585-1_1_1/000110585-1_1_1.png,clef.G-L2 accidental.sharp-L5 digit.2-L4 digit.4-L2 note.beamedRight1-L2 note.beamedLeft1-L3 note.beamedRight1-S2 note.beamedLeft1-L2 barline-L1 note.beamedRight1-L2 note.beamedLeft1-L3 note.beamedRight1-S2 note.beamedLeft1-L2 barline-L1 note.beamedRight1-S2 note.beamedLeft1-L3 note.beamedRight1-S3 note.beamedLeft1-L3 barline-L1 note.beamedRight2-S2 note.beamedBoth2-L3 note.beamedBoth2-S3 note.beamedLeft2-S2 note.beamedRight2-L2 note.beamedBoth2-S1 note.beamedBoth2-L1 note.beamedLeft2-S0 barline-L1
package_ab/190019605-1_1_1/190019605-1_1_1.png,clef.G-L2 accidental.flat-L3 accidental.flat-S4 accidental.flat-S2 digit.2-L4 digit.4-L2 note.eighth-S3 barline-L1 note.beamedRight2-S5 note.beamedBoth2-S4 note.beamedLeft1-S3 note.beamedRight1-S3 note.beamedLeft1-S3 barline-L1 note.beamedRight2-L2 accidental.natural-L3 note.beamedBoth2-L3 note.beamedLeft1-L4
package_ab/190005107-1_1_1/190005107-1_1_1.png,clef.C-L1 metersign.C-L3 rest.whole-L4 rest.whole-L4 note.whole-S3 barline-L1 note.double_whole-S4 note.whole-S4 barline-L1 note.double_whole-L5 note.whole-S5 barline-L1 note.double_whole-L5 accidental.sharp-S4 note.whole-S4 barline-L1 fermata.above-S6 note.double_whole-L5
package_ab/190008999-1_1_1/190008999-1_1_1.png,clef.G-L2 accidental.flat-L3 metersign.C-L3 note.beamedRight1-L4 note.beamedBoth1-L4 note.beamedBoth1-L4 note.beamedLeft1-L4 note.beamedRight1-S4 note.beamedBoth1-S4 note.beamedBoth1-S4 note.beamedLeft1-S4 barline-L1 note.beamedRight1-S4 note.beamedBoth1-S4 note.beamedBoth1-S4 note.beamedLeft1-S2
package_ab/220018627-1_1_1/220018627-1_1_1.png,clef.G-L2 metersign.C-L3 note.beamedRight1-S2 note.beamedLeft1-L3 barline-L1 note.quarter-S3 note.quarter-L4 note.quarter-S3 note.quarter-L3 barline-L1 note.half-S2 note.quarter-S2 note.quarter-S2 barline-L1 note.beamedRight1-L3 note.beamedLeft1-S3 note.beamedRight1-L4 note.beamedLeft1-L5 note.quarter-S4 accidental.sharp-L2 note.quarter-L2 barline-L1 note.half-S2 rest.quarter-L3
package_ab/210000075-1_2_2/210000075-1_2_2.png,clef.C-L4 accidental.flat-S3 accidental.flat-L5 metersign.C/-L3 digit.2-S5 multirest-L3 barline-L1 rest.half-L3 rest.eighth-L3 note.eighth-L2 note.eighth-S3 note.eighth-S4 barline-L1 note.quarter-S5 note.eighth-S5 note.eighth-L5 note.beamedRight2-S4 note.beamedBoth2-L5 note.beamedBoth2-S4 note.beamedLeft2-L5 note.beamedRight2-S4 note.beamedBoth2-S3 note.beamedBoth2-L4 note.beamedLeft2-S4 barline-L1
package_ab/220011425-1_1_2/220011425-1_1_2.png,clef.C-L1 accidental.flat-L4 accidental.flat-L2 accidental.flat-S3 digit.3-L4 digit.4-L2 digit.8-S5 multirest-L3 barline-L1 note.quarter-L3 note.eighth-L2 note.eighth-S2 note.eighth-L3 note.eighth-S3 barline-L1 note.quarter-L3 note.quarter-S2 rest.eighth-L3 note.eighth-L3 barline-L1 note.eighth-S3 note.eighth-S4 note.quarter-L4 note.quarter-S3 barline-L1 note.quarter-L3 rest.quarter-L3
package_aa/100500529-1_1_2/100500529-1_1_2.png,clef.C-L1 accidental.flat-L4 metersign.C-L3 digit.1-S5 digit.5-S5 multirest-L3 barline-L1 rest.half-L3 note.half-L5 slur.start-L5 barline-L1 slur.end-L5 note.quarter-L5 note.quarter-L5 accidental.sharp-S4 note.half-S4 barline-L1 note.quarter-L5 note.beamedRight1-S5 note.beamedLeft1-L6 note.half-S6 slur.start-S6 barline-L1 slur.end-S6 note.half-S6 note.half-L6 barline-L1 note.whole-S5 barline-L1 note.quarter-L5 note.quarter-L4 note.half-L3 barline-L1
package_ab/201007033-1_4_1/201007033-1_4_1.png,clef.C-L1 accidental.sharp-S2 accidental.sharp-L1 digit.3-L4 digit.4-L2 digit.1-S5 multirest-L3 barline-L1 note.eighth-L5 note.quarter-L6 note.eighth-L5 note.eighth-S5 note.eighth-S4 barline-L1 note.quarter-L5 rest.quarter-L3 rest.quarter-L3 barline-L1 digit.1-S5 multirest-L3 barline-L1
package_ab/201002456-1_10_2/201002456-1_10_2.png,clef.C-L1 accidental.sharp-S2 metersign.C-L3 rest.eighth-L3 barline-L1 digit.1-S5 digit.2-S5 multirest-L3 barline-L1 rest.quarter-L3 rest.eighth-L3 note.eighth-L3 note.half-L5 slur.start-L5 barline-L1 slur.end-L5 note.beamedRight1-L5 note.beamedBoth1-S6 note.beamedBoth1-L6 note.beamedLeft1-S5 note.half-L5 slur.start-L5 barline-L1 slur.end-L5 note.beamedRight1-L5 note.beamedBoth1-S6 note.beamedBoth1-L6 note.beamedLeft1-S5 note.eighth-L5 note.quarter-S5 note.eighth-L5 barline-L1
package_ab/190101356-1_1_1/190101356-1_1_1.png,clef.G-L2 accidental.flat-L3 accidental.flat-S4 metersign.C/-L3 note.quarter-L2 barline-L1 note.half-L4 rest.quarter-L3 note.quarter-S4 barline-L1 note.half-L4 rest.quarter-L3 note.quarter-S4 barline-L1 note.quarter-L4 note.quarter-S3 note.quarter-L3 note.quarter-S2 barline-L1 note.quarter-L3 note.quarter-S2 note.quarter-L2
package_ab/150200887-1_1_1/150200887-1_1_1.png,clef.C-L1 accidental.sharp-S2 metersign.C/-L3 rest.quarter-L3 note.quarter-L3 note.quarter-S2 note.quarter-L3 barline-L1 note.quarter-S3 note.quarter-S3 note.quarter-L3 note.quarter-S3 barline-L1 fermata.above-S6 note.half-L4 rest.quarter-L3 note.quarter-S4 barline-L1 note.quarter-S7 note.quarter-L7 note.quarter-S6
package_aa/000137295-1_1_1/000137295-1_1_1.png,clef.G-L2 accidental.sharp-L5 digit.2-L4 digit.4-L2 note.eighth-L3 note.beamedRight1-L3 note.beamedLeft1-L3 barline-L1 note.beamedRight1-L2 note.beamedLeft1-S3 note.beamedRight1-S3 note.beamedBoth2-S4 note.beamedLeft2-S3 barline-L1 note.beamedRight1-S2 note.beamedLeft1-L3 note.beamedRight1-L3 note.beamedBoth2-L4 note.beamedLeft2-L3 barline-L1 note.beamedRight1-L2 note.beamedLeft1-S2 note.beamedRight1-S2 note.beamedBoth2-S3 note.beamedLeft2-S2 barline-L1 note.beamedRight1-S1 note.beamedLeft1-L3 note.beamedRight1-L3 note.beamedLeft1-L3 barline-L1
package_aa/000136406-1_1_1/000136406-1_1_1.png,clef.G-L2 digit.3-L4 digit.4-L2 note.quarter-S3 barline-L1 note.quarter-S5 note.quarter-S5 note.quarter-S4 barline-L1 note.half-S3 note.quarter-L2 barline-L1 note.beamedRight1-S3 note.beamedBoth1-L3 note.beamedBoth1-S3 note.beamedLeft1-L4 note.beamedRight1-S4 note.beamedLeft1-L5 barline-L1 note.quarter-S4 note.beamedRight1-L5 note.beamedBoth1-S4 note.beamedBoth1-L4 note.beamedLeft1-S3 barline-L1
package_ab/201009232-1_55_1/201009232-1_55_1.png,clef.G-L2 accidental.flat-L3 accidental.flat-S4 metersign.C-L3 note.beamedRight1-L2 note.beamedBoth2-S2 accidental.natural-L3 note.beamedLeft2-L3 note.beamedRight1-S3 note.beamedLeft1-S3 barline-L1 note.beamedRight1-S3 accidental.natural-L3 note.beamedLeft1-L3
package_ab/201009316-1_4_2/201009316-1_4_2.png,clef.C-L1 accidental.flat-L4 accidental.flat-L2 metersign.C-L3 digit.1-S5 digit.3-S5 multirest-L3 barline-L1 note.beamedRight2-L4 note.beamedBoth2-S4 note.beamedBoth2-L5 note.beamedLeft2-S5 note.eighth-L6 note.eighth-S5 note.quarter-L5 rest.eighth-L3 note.eighth-S3 barline-L1 note.eighth-L4 note.eighth-S4 note.quarter-L5 note.half-S4 barline-L1
package_ab/200044205-1_2_1/200044205-1_2_1.png,clef.G-L2 accidental.sharp-L5 accidental.sharp-S3 digit.3-L4 digit.4-L2 note.quarter-S0 note.quarter-S1 note.quarter-L1 barline-L1 note.quarter-L2 note.eighth-S1 rest.eighth-L3 rest.quarter-L3 barline-L1 note.quarter-S2 note.quarter-L3 note.quarter-S2 barline-L1 note.quarter-S3 note.eighth-L4 rest.eighth-L3 rest.quarter-L3 barline-L1
package_aa/000111415-1_2_1/000111415-1_2_1.png,clef.G-L2 accidental.flat-L3 digit.2-L4 digit.4-L2 note.quarter-S3 slur.start-S3 slur.end-S3 note.beamedRight2-S3 note.beamedBoth2-L6 note.beamedBoth2-S5 note.beamedLeft2-L5 barline-L1 note.beamedRight1-S4 note.beamedBoth2-L5 note.beamedLeft2-S5 note.beamedRight2-L5 note.beamedBoth2-S4 note.beamedBoth2-L4 note.beamedLeft2-S3 barline-L1 note.beamedRight2-S3 note.beamedBoth2-L3 note.beamedBoth2-S5 note.beamedLeft2-L5 note.beamedRight2-S4 note.beamedBoth2-L4 note.beamedBoth2-S3 note.beamedLeft2-L3 barline-L1 note.beamedRight2-S2 note.beamedBoth2-L3 note.beamedBoth2-S3 note.beamedLeft2-L4
package_aa/000108445-1_1_1/000108445-1_1_1.png,clef.F-L4 accidental.flat-L2 metersign.C-L3 rest.sixteenth-L3 barline-L1 note.beamedRight2-S6 note.beamedBoth2-L5 note.beamedBoth2-L4 note.beamedLeft2-L5 note.eighth-S6 rest.eighth-L3 note.beamedRight2-L6 note.beamedBoth2-L5 note.beamedBoth2-S3 note.beamedLeft2-L5 note.eighth-L6 rest.eighth-L3 barline-L1
package_aa/000111637-1_1_1/000111637-1_1_1.png,clef.G-L2 accidental.sharp-L5 accidental.sharp-S3 metersign.C-L3 note.quarter-L4 note.quarter-L4 note.quarter-L4 note.quarter-L4 barline-L1 note.beamedRight1-L5 note.beamedLeft1-L6 note.beamedRight1-L6 note.beamedBoth2-S5 note.beamedLeft2-L5 note.beamedRight1-S4 note.beamedLeft1-S5 note.beamedRight1-S5 note.beamedBoth2-L5 note.beamedLeft2-S4 barline-L1 note.beamedRight1-L4 note.beamedLeft1-L5 note.beamedRight1-L5 note.beamedLeft1-L6
package_aa/000136789-1_2_1/000136789-1_2_1.png,clef.G-L2 accidental.flat-L3 digit.2-L4 digit.4-L2 note.quarter-L5 slur.start-L5 slur.end-L5 note.beamedRight2-L5 note.beamedBoth2-L7 note.beamedBoth2-L6 note.beamedLeft2-L5 barline-L1 note.beamedRight1-S4 note.beamedLeft1-S4 note.beamedRight1-S4 note.beamedLeft1-L7 barline-L1 note.quarter-L5 slur.start-L5 slur.end-L5 note.beamedRight2-L5 note.beamedBoth2-L7 note.beamedBoth2-L6 note.beamedLeft2-L5 barline-L1 note.beamedRight1-S4 note.beamedLeft1-S4 note.quarter-S4 barline-L1
package_aa/000109764-1_1_2/000109764-1_1_2.png,clef.G-L2 accidental.flat-L3 accidental.flat-S4 metersign.C-L3 digit.1-S5 digit.3-S5 multirest-L3 barline-L1 rest.half-L3 rest.quarter-L3 note.quarter-S1 barline-L1 note.quarter-L3 note.quarter-S1 note.quarter-L3 note.quarter-L3 barline-L1 note.quarter-S3 note.quarter-S1 note.quarter-S3 rest.quarter-L3 barline-L1 note.quarter-L4 note.quarter-L4 note.half-S4 barline-L1 note.quarter-L5 note.quarter-L5 note.quarter-S4 note.quarter-L4 barline-L1
package_ab/220034408-1_3_2/220034408-1_3_2.png,clef.C-L4 accidental.sharp-L2 accidental.sharp-L4 metersign.C/-L3 rest.quarter-L3 barline-L1 digit.1-S5 digit.2-S5 multirest-L3 barline-L1 rest.half-L3 rest.quarter-L3 note.quarter-L1 barline-L1 note.quarter-L2 note.half-L2 note.beamedRight1-S1 note.beamedLeft1-L1 barline-L1 note.quarter-L3 note.half-L3 note.beamedRight1-S3 note.beamedLeft1-L4 barline-L1 note.beamedRight1-S4 note.beamedBoth1-L4 note.beamedBoth1-S4 note.beamedLeft1-L5 note.beamedRight1-S5 note.beamedBoth1-L5 note.beamedBoth1-S5 accidental.sharp-L6 note.beamedLeft1-L6 barline-L1 note.quarter-S6 note.quarter-L3
package_ab/230005077-1_1_1/230005077-1_1_1.png,clef.G-L2 accidental.flat-L3 accidental.flat-S4 accidental.flat-S2 metersign.C/-L3 rest.quarter-L3 barline-L1 rest.quarter-L3 note.quarter-S3 accidental.natural-L3 note.quarter-L3 note.quarter-S3 barline-L1 note.whole-S2 barline-L1 note.whole-L2 barline-L1 note.whole-S1 barline-L1 note.whole-L1 barline-L1 note.whole-S0 barline-L1 note.half-L0 rest.half-L3 barline-L1
package_aa/000121797-8_1_1/000121797-8_1_1.png,clef.G-L2 accidental.sharp-L5 accidental.sharp-S3 digit.2-L4 digit.4-L2 note.beamedRight2-L4 note.beamedBoth2-S4 note.beamedBoth2-L5 note.beamedLeft2-S4 note.beamedRight1-L4 note.beamedLeft1-S3 barline-L1 note.beamedRight1-L4 note.beamedBoth1-S2 note.beamedBoth1-S2 note.beamedLeft1-S2 barline-L1 note.beamedRight2-L5 note.beamedBoth2-S5 note.beamedBoth2-L6 note.beamedLeft2-S5 note.beamedRight1-L5 note.beamedLeft1-S4 barline-L1 note.beamedRight1-L5 note.beamedBoth1-L4 note.beamedBoth1-L4 note.beamedLeft1-L4 barline-L1 note.beamedRight2-S6 note.beamedBoth2-L6 note.beamedBoth2-S5 note.beamedLeft2-L6 note.beamedRight1-S6 note.beamedLeft1-S5 barline-L1
package_aa/000124754-1_1_1/000124754-1_1_1.png,clef.G-L2 accidental.sharp-L5 accidental.sharp-S3 digit.3-L4 digit.8-L2 note.quarter-L6 note.eighth-L5 barline-L1 note.quarter-L6 note.eighth-L5 barline-L1 note.beamedRight2-L6 note.beamedLeft2-S5 note.beamedRight2-L5 note.beamedLeft2-S5 note.eighth-S4 barline-L1 note.beamedRight2-L6 note.beamedLeft2-S5 note.beamedRight2-L5 note.beamedLeft2-S5 note.eighth-S4 barline-L1 note.quarter-L6 note.eighth-L5 barline-L1 note.quarter-L6 note.eighth-L5 barline-L1
package_ab/110003144-1_1_1/110003144-1_1_1.png,clef.F-L4 accidental.flat-L2 accidental.flat-S3 metersign.C-L3 note.beamedRight1-L2 note.beamedBoth1-S5 note.beamedBoth1-L4 note.beamedLeft1-L3 note.quarter-L2 rest.quarter-L3 barline-L1 note.beamedRight1-L2 note.beamedBoth1-S5 note.beamedBoth1-S4 note.beamedLeft1-L3 note.quarter-L2 rest.quarter-L3 barline-L1
package_ab/230005327-1_1_1/230005327-1_1_1.png,clef.F-L4 accidental.sharp-L4 accidental.sharp-S2 accidental.sharp-S4 digit.12-L4 digit.8-L2 note.beamedRight2-S1 note.beamedBoth2-S2 note.beamedLeft2-S3 note.beamedRight2-L5 note.beamedBoth2-S4 note.beamedLeft2-L4 note.beamedRight2-S3 note.beamedBoth2-S4 note.beamedLeft2-S5 note.beamedRight2-S6 note.beamedBoth2-L6 note.beamedLeft2-S5 note.beamedRight2-L5 note.beamedBoth2-L6 note.beamedLeft2-L7 clef.G-L2 note.beamedRight2-S2 note.beamedBoth2-L2 note.beamedLeft2-S1 note.beamedRight2-L1 note.beamedBoth2-L2 note.beamedLeft2-L3 note.beamedRight2-L4 note.beamedBoth2-S3 note.beamedLeft2-L3 barline-L1 note.beamedRight2-S2 note.beamedBoth2-L3 note.beamedBoth2-S3 note.beamedLeft2-L4 note.beamedRight2-S4 note.beamedLeft2-L5 note.beamedRight2-S5 note.beamedBoth2-L6 note.beamedBoth2-S6 note.beamedBoth2-S5 note.beamedBoth2-S4 note.beamedLeft2-S5 note.quarter-L6
package_aa/000112614-1_1_1/000112614-1_1_1.png,clef.G-L2 accidental.sharp-L5 digit.6-L4 digit.8-L2 note.eighth-S2 barline-L1 note.quarter-L3 note.beamedRight1-L3 note.beamedBoth1-S3 note.beamedBoth1-S2 note.beamedLeft1-L3 barline-L1 note.quarter-S3 note.eighth-S3 note.beamedRight1-L3 note.beamedBoth1-S3 note.beamedLeft1-L3 barline-L1 note.quarter-S2 note.eighth-S2 note.beamedRight1-S2 note.beamedBoth1-L2 note.beamedLeft1-S2 barline-L1 note.quarter-L3 note.quarter-L2
package_aa/000101042-1_1_2/000101042-1_1_2.png,clef.G-L2 accidental.sharp-L5 accidental.sharp-S3 metersign.C/-L3 digit.2-S5 digit.0-S5 multirest-L3 barline-L1 note.whole-S0 barline-L1 note.whole-S1 barline-L1 note.quarter-S2 note.quarter-S2 note.quarter-S2 note.beamedRight1-L3 note.beamedLeft1-S3 barline-L1 note.quarter-L4 note.quarter-L4 note.beamedRight1-L4 note.beamedLeft1-S4 note.beamedRight1-L5 note.beamedLeft1-S5 barline-L1 note.quarter-L6 note.quarter-L6 note.beamedRight1-L6 note.beamedBoth1-S5 note.beamedBoth1-L5 note.beamedLeft1-S4 barline-L1
package_aa/000126866-1_1_2/000126866-1_1_2.png,clef.C-L1 metersign.C-L3 digit.1-S5 digit.7-S5 multirest-L3 barline-L1 rest.eighth-L3 rest.sixteenth-L3 note.sixteenth-L5 note.quarter-L4 rest.eighth-L3 note.eighth-L5 note.sixteenth-L4 note.sixteenth-L4 note.sixteenth-S3 note.sixteenth-L3 barline-L1 accidental.sharp-S4 note.eighth-S4 accidental.natural-S4 note.eighth-S4 rest.sixteenth-L3 note.sixteenth-L3 note.sixteenth-L3 accidental.sharp-S2 note.sixteenth-S2 note.eighth-S3 note.eighth-S3 rest.quarter-L3 barline-L1
package_aa/000112481-1_1_1/000112481-1_1_1.png,clef.G-L2 accidental.sharp-L5 accidental.sharp-S3 accidental.sharp-S5 metersign.C/-L3 note.quarter-S2 note.beamedRight1-S2 note.beamedLeft1-S3 note.beamedRight1-S4 note.beamedBoth1-L5 note.beamedBoth1-S4 note.beamedLeft1-S3 barline-L1 note.beamedRight1-S4 note.beamedBoth1-L5 note.beamedBoth1-S4 note.beamedLeft1-S3 note.beamedRight1-S4 note.beamedBoth1-L6 note.beamedBoth1-S4 note.beamedLeft1-S3 barline-L1 note.beamedRight1-L4 note.beamedBoth1-L5 note.beamedBoth1-L4 note.beamedLeft1-L3 note.beamedRight1-S3 note.beamedBoth1-S4 note.beamedBoth1-S3 note.beamedLeft1-S2 barline-L1
package_aa/000124444-1_2_1/000124444-1_2_1.png,clef.C-L4 accidental.flat-S3 metersign.C-L3 rest.quarter-L3 rest.eighth-L3 note.sixteenth-L2 note.sixteenth-L2 note.eighth-L2 note.sixteenth-L2 note.sixteenth-S2 note.quarter-L3 barline-L1 note.eighth-L3 note.sixteenth-L3 note.sixteenth-L3 note.eighth-L3 note.eighth-S3 note.eighth-L4 note.eighth-L4 rest.sixteenth-L3 note.sixteenth-L4 note.sixteenth-L4 note.sixteenth-L4 barline-L1 note.eighth-S5 note.eighth-S5 note.eighth-L6 note.eighth-S4 note.eighth-L5 note.eighth-L5 rest.quarter-L3 barline-L1
package_aa/110000670-1_1_1/110000670-1_1_1.png,clef.C-L1 metersign.C-L3 rest.quarter-L3 note.half-S5 note.quarter-S5 barline-L1 note.quarter-S5 note.quarter-S5 rest.quarter-L3 note.quarter-S4 slur.start-S4 barline-L1 slur.end-S4 note.quarter-S4 note.quarter-L5 note.half-L4 barline-L1 note.quarter-L4 note.half-S4 note.quarter-L5 barline-L1 note.half-S5 note.quarter-L4 note.quarter-S4 slur.start-S4 barline-L1 slur.end-S4 note.quarter-S4 note.quarter-S4 note.half-L5 barline-L1 note.quarter-S5
